customer_id,campaign_name,segment_label,rfm_segment,churn_risk_score,propensity_score,clv_tier,recommended_offer,recommended_channel,priority_score,estimated_response_rate,retention_budget
3733-ZEECP,reactivation,Price Sensitive,Loyal Customers,0.0025224173441529274,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6608580931263858,0.35,Standard
4829-ZLJTK,reactivation,Price Sensitive,Loyal Customers,0.04875258728861809,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6608580931263858,0.35,Standard
8610-WFCJF,reactivation,Loyal But Declining,Loyal Customers,0.9478029608726501,0.99,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6605188470066519,0.35,Minimal
2971-SGAFL,reactivation,Loyal But Declining,Loyal Customers,0.08382173627614975,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6605188470066519,0.35,Standard
7124-UGSUR,reactivation,Loyal But Declining,Loyal Customers,0.8884314298629761,0.985,Silver,Welcome Back: 2x data for 7 days,USSD,0.660179600886918,0.35,Basic
9601-BRXPO,reactivation,Loyal But Declining,Loyal Customers,0.9522131085395813,0.985,Silver,Welcome Back: 2x data for 7 days,USSD,0.6592926829268293,0.35,Basic
3694-GLTJM,reactivation,Dormant,Hibernating,0.11176252365112305,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6590842572062084,0.35,Standard
3084-DOWLE,reactivation,Loyal But Declining,Lost Customers,0.014427952468395233,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6590842572062084,0.35,Standard
1064-FBXNK,reactivation,Rising Stars,Loyal Customers,0.010235073044896126,0.965,Gold,Welcome Back: 2x data for 7 days,USSD,0.6588226164079822,0.35,Standard
5774-QPLTF,reactivation,Price Sensitive,Hibernating,0.12268731743097305,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6585365853658536,0.35,Standard
0725-CXOTM,reactivation,Loyal But Declining,Loyal Customers,0.004381932783871889,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6578580931263858,0.35,Standard
5980-NOPLP,reactivation,Price Sensitive,Hibernating,0.9629124402999878,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6576496674057649,0.35,Minimal
0220-EBGCE,reactivation,Dormant,Hibernating,0.9751562476158142,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6576496674057649,0.35,Minimal
0325-XBFAC,reactivation,Dormant,Hibernating,0.950212836265564,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6576496674057649,0.35,Minimal
0404-AHASP,reactivation,Rising Stars,Loyal Customers,0.01223748829215765,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6576496674057649,0.35,Standard
3014-WJKSM,reactivation,Rising Stars,Loyal Customers,0.013633128255605698,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6576496674057649,0.35,Standard
7503-EPSZW,reactivation,Rising Stars,Loyal Customers,0.005815852899104357,0.97,Gold,Welcome Back: 2x data for 7 days,USSD,0.6573880266075388,0.35,Standard
7016-BPGEU,reactivation,At Risk Heavyweights,Loyal Customers,0.8448216319084167,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6567627494456763,0.35,Basic
9388-ZEYVT,reactivation,At Risk Heavyweights,At Risk,0.08258296549320221,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6567627494456763,0.35,Standard
2277-BKJKN,reactivation,Price Sensitive,Loyal Customers,0.0028028241358697414,0.98,Gold,Welcome Back: 2x data for 7 days,USSD,0.6562926829268292,0.35,Standard
8543-MSDMF,reactivation,Dormant,Hibernating,0.031218836084008217,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6560842572062084,0.35,Standard
2672-TGEFF,reactivation,Loyal But Declining,Loyal Customers,0.018914740532636642,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6560842572062084,0.35,Standard
2911-UREFD,reactivation,At Risk Heavyweights,Loyal Customers,0.922335684299469,0.99,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6560842572062084,0.35,Minimal
5002-GCQFH,reactivation,Loyal But Declining,Loyal Customers,0.004676577169448137,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6555365853658537,0.35,Standard
0665-XHDJU,reactivation,Price Sensitive,Loyal Customers,0.036865055561065674,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6549889135254989,0.35,Standard
2189-WWOEW,reactivation,Dormant,Hibernating,0.46683475375175476,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6549889135254989,0.35,Basic
7825-GKXMW,reactivation,Dormant,Hibernating,0.9496911764144897,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6549889135254989,0.35,Minimal
3352-RICWQ,reactivation,Rising Stars,Loyal Customers,0.007843473926186562,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6546496674057649,0.35,Standard
0582-AVCLN,reactivation,Rising Stars,Loyal Customers,0.010799966752529144,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6546496674057649,0.35,Standard
5117-ZSMHQ,reactivation,Price Sensitive,Loyal Customers,0.003443180350586772,0.98,Gold,Welcome Back: 2x data for 7 days,USSD,0.6545188470066519,0.35,Standard
6497-TILVL,reactivation,Rising Stars,Hibernating,0.024332402274012566,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
6473-ULUHT,reactivation,Loyal But Declining,Hibernating,0.006736583076417446,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
0323-XWWTN,reactivation,Price Sensitive,Loyal Customers,0.10383973270654678,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
9470-YFUYI,reactivation,Loyal But Declining,At Risk,0.003885995363816619,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
9490-DFPMD,reactivation,Rising Stars,Loyal Customers,0.9521090388298035,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Minimal
1950-KSVVJ,reactivation,Loyal But Declining,Loyal Customers,0.003987480420619249,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
2018-PZKMU,reactivation,Dormant,Hibernating,0.26997098326683044,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Basic
2405-LBMUW,reactivation,At Risk Heavyweights,Hibernating,0.004906730260699987,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Standard
8016-ZMGMO,reactivation,Loyal But Declining,Hibernating,0.7222946286201477,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Basic
2027-OAQQC,reactivation,Price Sensitive,Hibernating,0.9054802656173706,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6541019955654102,0.35,Minimal
0458-HEUZG,reactivation,At Risk Heavyweights,Loyal Customers,0.017269309610128403,0.985,Gold,Welcome Back: 2x data for 7 days,USSD,0.6539711751662971,0.35,Standard
5985-BEHZK,reactivation,Loyal But Declining,Loyal Customers,0.009932033717632294,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6537627494456763,0.35,Standard
8627-EHGIP,reactivation,Price Sensitive,Loyal Customers,0.7364271283149719,0.94,Silver,Welcome Back: 2x data for 7 days,USSD,0.6535787139689578,0.35,Basic
3457-PQBYH,reactivation,Rising Stars,Hibernating,0.07770504057407379,0.99,Silver,Welcome Back: 2x data for 7 days,USSD,0.6534235033259423,0.35,Basic
1573-LGXBA,reactivation,Loyal But Declining,Hibernating,0.03077837824821472,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
0231-LXVAP,reactivation,Dormant,Hibernating,0.9864683151245117,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
9281-OFDMF,reactivation,Dormant,At Risk,0.189151331782341,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Basic
7706-YLMQA,reactivation,Rising Stars,Hibernating,0.017438538372516632,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
8634-MPHTR,reactivation,Dormant,Lost Customers,0.9500650763511658,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
0402-CQAJN,reactivation,Price Sensitive,Hibernating,0.937082827091217,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
0461-CVKMU,reactivation,Dormant,Hibernating,0.8942660093307495,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
7096-ZNBZI,reactivation,Rising Stars,Hibernating,0.007659485563635826,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5998-VVEJY,reactivation,Price Sensitive,Hibernating,0.8743242025375366,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
6633-MPWBS,reactivation,Dormant,Hibernating,0.981374204158783,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
0924-BJCRC,reactivation,Dormant,Hibernating,0.12053853273391724,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Basic
3594-IVHJZ,reactivation,Dormant,Hibernating,0.02586035616695881,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
3754-DXMRT,reactivation,Dormant,Hibernating,0.9666306972503662,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
5644-PDMZC,reactivation,Dormant,Hibernating,0.9621648192405701,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
6284-AHOOQ,reactivation,Dormant,Hibernating,0.9093694090843201,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
6300-BWMJX,reactivation,Loyal But Declining,Hibernating,0.007688211742788553,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5656-MJEFC,reactivation,At Risk Heavyweights,Hibernating,0.09487636387348175,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
6007-TCTST,reactivation,Loyal But Declining,Hibernating,0.008023549802601337,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
6837-HAEVO,reactivation,Loyal But Declining,Hibernating,0.011680000461637974,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
6986-IXNDM,reactivation,Dormant,Hibernating,0.16358476877212524,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Basic
8550-XSXUQ,reactivation,Loyal But Declining,Loyal Customers,0.004403205588459969,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
7901-IIDQV,reactivation,Dormant,Hibernating,0.05905749648809433,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
8008-HAWED,reactivation,At Risk Heavyweights,Hibernating,0.9590069055557251,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
5327-CNLUQ,reactivation,Loyal But Declining,Loyal Customers,0.08452824503183365,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5248-KWLAR,reactivation,Loyal But Declining,Hibernating,0.017430583015084267,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5242-UOWHD,reactivation,Rising Stars,Loyal Customers,0.02720808796584606,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
1363-TXLSL,reactivation,Dormant,Hibernating,0.9879382252693176,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
5233-AOZUF,reactivation,Dormant,Hibernating,0.9117268323898315,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
2580-ATZSQ,reactivation,Loyal But Declining,Hibernating,0.025865035131573677,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
4355-HBJHH,reactivation,Loyal But Declining,Hibernating,0.6287020444869995,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Basic
4632-XJMEX,reactivation,Loyal But Declining,Lost Customers,0.006817933171987534,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5505-OVWQW,reactivation,Rising Stars,Hibernating,0.007249069400131702,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Standard
5027-XWQHA,reactivation,Dormant,Hibernating,0.9539911150932312,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Minimal
0958-YHXGP,reactivation,Dormant,Hibernating,0.9313260316848755,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6532150776053215,0.35,Basic
2821-WARNZ,reactivation,Rising Stars,Loyal Customers,0.007152450270950794,0.985,Gold,Welcome Back: 2x data for 7 days,USSD,0.6530842572062084,0.35,Standard
2831-EBWRN,reactivation,Price Sensitive,Loyal Customers,0.01208788063377142,0.985,Gold,Welcome Back: 2x data for 7 days,USSD,0.6530842572062084,0.35,Standard
0851-DFJKB,reactivation,High Value Active,Loyal Customers,0.003563494188711047,0.955,Gold,Welcome Back: 2x data for 7 days,USSD,0.6528226164079822,0.35,Standard
8498-XXGWA,reactivation,Rising Stars,Loyal Customers,0.009769454598426819,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6525365853658536,0.35,Standard
2091-GPPIQ,reactivation,High Value Active,Loyal Customers,0.004298987798392773,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6525365853658536,0.35,Standard
4412-YLTKF,reactivation,Price Sensitive,Loyal Customers,0.9699212312698364,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6523281596452328,0.35,Minimal
9168-INPSZ,reactivation,Loyal But Declining,Loyal Customers,0.12172184884548187,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6516496674057649,0.35,Standard
0019-EFAEP,reactivation,Loyal But Declining,Loyal Customers,0.08566085994243622,0.99,Silver,Welcome Back: 2x data for 7 days,USSD,0.6516496674057649,0.35,Basic
8630-FJLIB,reactivation,Dormant,Hibernating,0.9353744387626648,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6514412416851441,0.35,Minimal
3823-KYNQY,reactivation,Dormant,Hibernating,0.07666439563035965,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6514412416851441,0.35,Basic
8276-MQBYC,reactivation,Loyal But Declining,Loyal Customers,0.9641792178153992,0.915,Silver,Welcome Back: 2x data for 7 days,USSD,0.6509955654101997,0.35,Basic
1550-LOAHA,reactivation,Price Sensitive,Hibernating,0.8926003575325012,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Minimal
1591-NFNLQ,reactivation,Dormant,Hibernating,0.9312214851379395,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Minimal
7812-FZHPE,reactivation,Rising Stars,Hibernating,0.6931483149528503,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Basic
4001-TSBTV,reactivation,Dormant,Hibernating,0.1142813041806221,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Basic
6122-LJADA,reactivation,Loyal But Declining,Hibernating,0.003605813952162862,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Basic
1624-NALOJ,reactivation,Dormant,Loyal Customers,0.982628583908081,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6505543237250554,0.35,Minimal
2817-LVCPP,reactivation,Dormant,Lost Customers,0.0587116964161396,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Standard
8819-IMISP,reactivation,Rising Stars,Loyal Customers,0.007168002426624298,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Standard
1060-ENTOF,reactivation,Loyal But Declining,Loyal Customers,0.016936922445893288,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Standard
4759-PXTAN,reactivation,Loyal But Declining,Loyal Customers,0.5422226786613464,0.995,Silver,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Basic
9128-CPXKI,reactivation,Price Sensitive,Lost Customers,0.4302132725715637,0.995,Silver,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Basic
9365-CSLBQ,reactivation,Rising Stars,Loyal Customers,0.007462260778993368,0.995,Gold,Welcome Back: 2x data for 7 days,USSD,0.6502150776053215,0.35,Standard
7826-VVKWT,reactivation,Loyal But Declining,Loyal Customers,0.787480354309082,0.98,Silver,Welcome Back: 2x data for 7 days,USSD,0.6500842572062084,0.35,Basic
9631-RXVJM,reactivation,Rising Stars,At Risk,0.030604548752307892,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Basic
2834-SPCJV,reactivation,Dormant,Hibernating,0.9033457636833191,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Minimal
5828-AVIPD,reactivation,Price Sensitive,Loyal Customers,0.9233992099761963,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Minimal
2923-ARZLG,reactivation,Rising Stars,Lost Customers,0.05867645889520645,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Basic
5124-EOGYE,reactivation,Rising Stars,Hibernating,0.008916249498724937,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Basic
3428-XZMAZ,reactivation,Dormant,Hibernating,0.9824627637863159,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Minimal
3207-OYBWH,reactivation,Loyal But Declining,Hibernating,0.8816421031951904,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6496674057649667,0.35,Minimal
1166-PQLGG,reactivation,Rising Stars,Loyal Customers,0.002889244584366679,0.98,Gold,Welcome Back: 2x data for 7 days,USSD,0.6491973392461197,0.35,Standard
7766-CLTIC,reactivation,Rising Stars,Loyal Customers,0.04093148186802864,0.99,Silver,Welcome Back: 2x data for 7 days,USSD,0.6489889135254989,0.35,Basic
6402-EJMWF,reactivation,Rising Stars,Loyal Customers,0.7047807574272156,0.99,Silver,Welcome Back: 2x data for 7 days,USSD,0.6489889135254989,0.35,Basic
8865-TNMNX,reactivation,Price Sensitive,Loyal Customers,0.04196901246905327,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6489889135254989,0.35,Standard
0013-SMEOE,reactivation,High Value Active,Loyal Customers,0.002368043875321746,0.975,Gold,Welcome Back: 2x data for 7 days,USSD,0.6488580931263858,0.35,Standard
2154-KVJFF,reactivation,Dormant,Hibernating,0.9447461366653442,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
6776-TLWOI,reactivation,Rising Stars,Hibernating,0.8903253674507141,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
5502-RLUYV,reactivation,Loyal But Declining,Lost Customers,0.911969780921936,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
5294-IMHHT,reactivation,Price Sensitive,Hibernating,0.007400176487863064,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
5583-SXDAG,reactivation,Dormant,Hibernating,0.9772481322288513,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
4188-PCPIG,reactivation,Loyal But Declining,Hibernating,0.27268943190574646,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
4350-ZTLPI,reactivation,Loyal But Declining,Hibernating,0.020921895280480385,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
3646-ITDGM,reactivation,Rising Stars,Hibernating,0.01786631904542446,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
9801-GDWGV,reactivation,Dormant,Lost Customers,0.9762686491012573,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
4523-WXCEF,reactivation,Dormant,Hibernating,0.9017786383628845,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
5044-LRQAQ,reactivation,Dormant,Hibernating,0.30742213129997253,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
5110-CHOPY,reactivation,At Risk Heavyweights,Hibernating,0.1838030368089676,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
5206-XZZQI,reactivation,Dormant,Hibernating,0.020305011421442032,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
2673-ZALNP,reactivation,Rising Stars,Hibernating,0.02075537107884884,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
6242-FEGFD,reactivation,Price Sensitive,Hibernating,0.1991460770368576,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
6196-HBOBZ,reactivation,Price Sensitive,Lost Customers,0.11168068647384644,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
1347-KTTTA,reactivation,Loyal But Declining,Hibernating,0.16695217788219452,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
9153-BTBVV,reactivation,Price Sensitive,At Risk,0.007366725243628025,1.0,Gold,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Standard
8718-PTMEZ,reactivation,At Risk Heavyweights,Hibernating,0.729320764541626,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
9359-UGBTK,reactivation,Loyal But Declining,Loyal Customers,0.07538419961929321,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
9210-IAHGH,reactivation,Dormant,Loyal Customers,0.9487027525901794,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
8481-YYXWG,reactivation,Dormant,Lost Customers,0.6715024709701538,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
7762-ONLJY,reactivation,Rising Stars,Hibernating,0.08729435503482819,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
7691-XVTZH,reactivation,Loyal But Declining,Lost Customers,0.4494365453720093,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
2545-EBUPK,reactivation,Dormant,Hibernating,0.3456983268260956,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
8755-IWJHN,reactivation,Loyal But Declining,Lost Customers,0.5683258771896362,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
7579-OOPEC,reactivation,Dormant,Hibernating,0.9594979882240295,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
2573-GYRUU,reactivation,Loyal But Declining,Hibernating,0.5651521682739258,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Basic
7410-YTJIK,reactivation,Dormant,Lost Customers,0.9444872736930847,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
1918-ZBFQJ,reactivation,Price Sensitive,Hibernating,0.9536360502243042,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
4248-HCETZ,reactivation,Dormant,Lost Customers,0.9578198194503784,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6487804878048781,0.35,Minimal
7398-HPYZQ,reactivation,Loyal But Declining,Loyal Customers,0.0026335257571190596,0.985,Gold,Welcome Back: 2x data for 7 days,USSD,0.6486496674057649,0.35,Standard
0248-IPDFW,reactivation,Price Sensitive,Hibernating,0.3016732335090637,0.99,Silver,Welcome Back: 2x data for 7 days,USSD,0.6481019955654101,0.35,Basic
8205-MQUGY,reactivation,Dormant,Hibernating,0.20316511392593384,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
7351-MHQVU,reactivation,At Risk Heavyweights,Hibernating,0.070034921169281,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
8610-ZIKJJ,reactivation,Rising Stars,Hibernating,0.021686794236302376,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
0330-IVZHA,reactivation,Dormant,Hibernating,0.9679160714149475,1.0,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Minimal
6164-HXUGH,reactivation,Rising Stars,Lost Customers,0.04745928570628166,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
0042-RLHYP,reactivation,Price Sensitive,Hibernating,0.01378434058278799,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
4106-HADHQ,reactivation,Loyal But Declining,Hibernating,0.7204176783561707,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
5286-YHCVC,reactivation,Loyal But Declining,Hibernating,0.015497471205890179,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
8606-CIQUL,reactivation,Loyal But Declining,Hibernating,0.027772245928645134,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6478935698447893,0.35,Basic
5293-WXJAK,reactivation,Loyal But Declining,Loyal Customers,0.8670408129692078,0.97,Silver,Welcome Back: 2x data for 7 days,USSD,0.6476319290465632,0.35,Basic
2235-EZAIK,reactivation,Loyal But Declining,Loyal Customers,0.007218482904136181,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6472150776053215,0.35,Standard
8957-THMOA,reactivation,Price Sensitive,Loyal Customers,0.03796255216002464,0.99,Gold,Welcome Back: 2x data for 7 days,USSD,0.6472150776053215,0.35,Standard
3642-BYHDO,reactivation,Price Sensitive,Hibernating,0.006192946340888739,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
5223-UZAVK,reactivation,Price Sensitive,Hibernating,0.02099514566361904,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
7560-QRBXH,reactivation,Rising Stars,Hibernating,0.018091414123773575,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
7492-TAFJD,reactivation,At Risk Heavyweights,Hibernating,0.0103458845987916,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
0365-BZUWY,reactivation,Dormant,Hibernating,0.02456621266901493,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
9801-NOSHQ,reactivation,Rising Stars,At Risk,0.25622567534446716,1.0,Silver,Welcome Back: 2x data for 7 days,USSD,0.6470066518847006,0.35,Basic
0311-UNPFF,reactivation,Dormant,Loyal Customers,0.9576292037963867,0.99,Bronze,Welcome Back: 2x data for 7 days,USSD,0.6463281596452328,0.35,Minimal
